Date,transaction_statement,Credit,Debit,Balance,user_id,table_id,sl_no,predicted_category,prediction_source,confidence,Credit_Amt,Debit_Amt,Amount,is_anomaly,anomaly_reason,anomaly_method
2025-08-31,Loan EMI,0.0,6440.01,713586.7,2,50,328,Other,ML (Low Confidence),0.21,0.0,6440.01,6440.01,False,,Machine Learning (Isolation Forest)
2025-07-06,Cash Deposit,21489.93,0.0,622836.49,2,50,329,Income,Payment Type Rule,0.95,21489.93,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-19,Fuel Payment,16067.4,0.0,744089.53,2,50,330,Other,ML (Low Confidence),0.21,16067.4,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-06-09,Insurance Premium,16983.49,0.0,545366.37,2,50,331,Subscription,ML Model,0.46,16983.49,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-13,Loan EMI,0.0,12126.21,101362.21,2,50,332,Other,ML (Low Confidence),0.21,0.0,12126.21,12126.21,False,,Machine Learning (Isolation Forest)
2025-02-05,ATM Withdrawal,0.0,1454.55,126464.51,2,50,333,Other,Payment Type Rule,0.95,0.0,1454.55,1454.55,False,,Machine Learning (Isolation Forest)
2025-01-29,Mobile Recharge,22871.84,0.0,144669.8,2,50,334,Other,Payment Type Rule,0.95,22871.84,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-06-20,Restaurant Bill,0.0,10046.91,660715.62,2,50,335,Other,ML (Low Confidence),0.21,0.0,10046.91,10046.91,False,,Machine Learning (Isolation Forest)
2025-05-23,Mobile Recharge,9937.29,0.0,505025.4,2,50,336,Other,Payment Type Rule,0.95,9937.29,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-03,Travel Booking,24221.07,0.0,781548.68,2,50,337,Other,ML (Low Confidence),0.21,24221.07,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-12-09,Grocery Purchase,0.0,11962.54,811889.03,2,50,338,Shopping,Payment Type Rule,0.95,0.0,11962.54,11962.54,False,,Machine Learning (Isolation Forest)
2025-08-10,Online Shopping,0.0,288.52,735934.2,2,50,339,Other,ML (Low Confidence),0.21,0.0,288.52,288.52,False,,Machine Learning (Isolation Forest)
2025-04-06,Online Shopping,0.0,3656.42,310474.69,2,50,340,Other,ML (Low Confidence),0.21,0.0,3656.42,3656.42,False,,Machine Learning (Isolation Forest)
2025-02-21,Insurance Premium,0.0,3667.84,129754.64,2,50,341,Subscription,ML Model,0.46,0.0,3667.84,3667.84,False,,Machine Learning (Isolation Forest)
2025-08-29,Mobile Recharge,8002.05,0.0,727178.29,2,50,342,Other,Payment Type Rule,0.95,8002.05,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-12,High Value Crypto Purchase,0.0,304099.41,-539736.37,2,50,343,Shopping,Payment Type Rule,0.95,0.0,304099.41,304099.41,True,"ML flagged 304,099.41 as a highly irregular pattern for Shopping.",Machine Learning (Isolation Forest)
2025-01-14,Loan EMI,0.0,5591.93,752756.62,2,50,344,Other,ML (Low Confidence),0.21,0.0,5591.93,5591.93,False,,Machine Learning (Isolation Forest)
2025-06-28,Grocery Purchase,0.0,1254.5,614865.18,2,50,345,Shopping,Payment Type Rule,0.95,0.0,1254.5,1254.5,False,,Machine Learning (Isolation Forest)
2025-02-11,Salary Credit,0.0,11552.12,103789.64,2,50,346,Income,Dictionary Rule,1.0,0.0,11552.12,11552.12,False,,Machine Learning (Isolation Forest)
2025-01-22,Unexpected Large Credit,936334.97,0.0,3562000.72,2,50,347,Income,Payment Type Rule,0.95,936334.97,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-26,Grocery Purchase,2109.21,0.0,914732.27,2,50,348,Shopping,Payment Type Rule,0.95,2109.21,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-07-26,Mobile Recharge,21061.11,0.0,705051.78,2,50,349,Other,Payment Type Rule,0.95,21061.11,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-10,Mobile Recharge,0.0,6622.61,787545.73,2,50,350,Other,Payment Type Rule,0.95,0.0,6622.61,6622.61,False,,Machine Learning (Isolation Forest)
2025-09-12,ATM Withdrawal,0.0,1628.56,737475.55,2,50,351,Other,Payment Type Rule,0.95,0.0,1628.56,1628.56,False,,Machine Learning (Isolation Forest)
2025-02-17,Cash Deposit,12168.03,0.0,886253.73,2,50,352,Income,Payment Type Rule,0.95,12168.03,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-05,Insurance Premium,2795.53,0.0,91923.16,2,50,353,Subscription,ML Model,0.46,2795.53,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-14,ATM Withdrawal,0.0,2847.02,727534.52,2,50,354,Other,Payment Type Rule,0.95,0.0,2847.02,2847.02,False,,Machine Learning (Isolation Forest)
2025-03-25,Loan EMI,0.0,1136.82,975915.03,2,50,355,Other,ML (Low Confidence),0.21,0.0,1136.82,1136.82,False,,Machine Learning (Isolation Forest)
2025-04-11,Salary Credit,0.0,2073.6,323569.58,2,50,356,Income,Dictionary Rule,1.0,0.0,2073.6,2073.6,False,,Machine Learning (Isolation Forest)
2025-08-15,Travel Booking,0.0,7026.62,725797.04,2,50,357,Other,ML (Low Confidence),0.21,0.0,7026.62,7026.62,False,,Machine Learning (Isolation Forest)
2025-03-06,Salary Credit,8157.43,0.0,945703.58,2,50,358,Income,Dictionary Rule,1.0,8157.43,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-08-02,Medical Expense,0.0,8679.37,721757.15,2,50,359,Other,ML (Low Confidence),0.21,0.0,8679.37,8679.37,False,,Machine Learning (Isolation Forest)
2025-06-21,Medical Expense,0.0,14255.59,646460.03,2,50,360,Other,ML (Low Confidence),0.21,0.0,14255.59,14255.59,False,,Machine Learning (Isolation Forest)
2025-04-09,Mobile Recharge,728.23,0.0,323348.29,2,50,361,Other,Payment Type Rule,0.95,728.23,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-20,IMPS Payment,0.0,4883.77,819004.33,2,50,362,Other,Payment Type Rule,0.95,0.0,4883.77,4883.77,False,,Machine Learning (Isolation Forest)
2025-08-04,Loan EMI,2361.91,0.0,718108.91,2,50,363,Other,ML (Low Confidence),0.21,2361.91,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-03,ATM Withdrawal,14916.78,0.0,186120.72,2,50,364,Other,Payment Type Rule,0.95,14916.78,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-17,Cash Deposit,4244.56,0.0,101292.79,2,50,365,Income,Payment Type Rule,0.95,4244.56,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-02,Restaurant Bill,18752.23,0.0,144643.32,2,50,366,Other,ML (Low Confidence),0.21,18752.23,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-25,Insurance Premium,23715.96,0.0,790241.1,2,50,367,Subscription,ML Model,0.46,23715.96,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-24,Mobile Recharge,12806.13,0.0,855100.75,2,50,368,Other,Payment Type Rule,0.95,12806.13,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-07-20,Travel Booking,0.0,4246.02,627833.35,2,50,369,Other,ML (Low Confidence),0.21,0.0,4246.02,4246.02,False,,Machine Learning (Isolation Forest)
2025-03-23,Salary Credit,0.0,13830.91,972107.41,2,50,370,Income,Dictionary Rule,1.0,0.0,13830.91,13830.91,False,,Machine Learning (Isolation Forest)
2025-01-28,IMPS Payment,0.0,6077.36,121797.96,2,50,371,Other,Payment Type Rule,0.95,0.0,6077.36,6077.36,False,,Machine Learning (Isolation Forest)
2025-03-01,Loan EMI,0.0,1577.76,900518.67,2,50,372,Other,ML (Low Confidence),0.21,0.0,1577.76,1577.76,False,,Machine Learning (Isolation Forest)
2025-08-19,Fuel Payment,0.0,5112.31,742002.8,2,50,373,Other,ML (Low Confidence),0.21,0.0,5112.31,5112.31,False,,Machine Learning (Isolation Forest)
2025-09-18,Cash Deposit,4217.31,0.0,737067.99,2,50,374,Income,Payment Type Rule,0.95,4217.31,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-16,UPI Transfer,12027.27,0.0,835180.62,2,50,375,Other,Payment Type Rule,0.95,12027.27,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-06-12,Medical Expense,11657.7,0.0,585740.67,2,50,376,Other,ML (Low Confidence),0.21,11657.7,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-02,UPI Transfer,21393.42,0.0,921912.09,2,50,377,Other,Payment Type Rule,0.95,21393.42,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-19,Grocery Purchase,0.0,2760.66,512020.08,2,50,378,Shopping,Payment Type Rule,0.95,0.0,2760.66,2760.66,False,,Machine Learning (Isolation Forest)
2025-03-04,ATM Withdrawal,17842.1,0.0,203962.82,2,50,379,Other,Payment Type Rule,0.95,17842.1,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-16,Grocery Purchase,24188.78,0.0,538533.45,2,50,380,Shopping,Payment Type Rule,0.95,24188.78,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-09,Travel Booking,0.0,12053.3,489935.78,2,50,381,Other,ML (Low Confidence),0.21,0.0,12053.3,12053.3,False,,Machine Learning (Isolation Forest)
2025-04-22,Mobile Recharge,6461.25,0.0,1087731.37,2,50,382,Other,Payment Type Rule,0.95,6461.25,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-09,Salary Credit,17604.42,0.0,108233.0,2,50,383,Income,Dictionary Rule,1.0,17604.42,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-23,ATM Withdrawal,12635.55,0.0,842294.62,2,50,384,Other,Payment Type Rule,0.95,12635.55,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-09,Cash Deposit,19300.06,0.0,1027736.18,2,50,385,Income,Payment Type Rule,0.95,19300.06,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-06,Insurance Premium,0.0,1155.77,204958.36,2,50,386,Subscription,ML Model,0.46,0.0,1155.77,1155.77,False,,Machine Learning (Isolation Forest)
2025-10-28,Fuel Payment,0.0,9377.24,817907.4,2,50,387,Other,ML (Low Confidence),0.21,0.0,9377.24,9377.24,False,,Machine Learning (Isolation Forest)
2025-01-15,Grocery Purchase,0.0,1274.12,91998.29,2,50,388,Shopping,Payment Type Rule,0.95,0.0,1274.12,1274.12,False,,Machine Learning (Isolation Forest)
2025-06-06,Cash Deposit,13023.76,0.0,513232.51,2,50,389,Income,Payment Type Rule,0.95,13023.76,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-10,IMPS Payment,17166.94,0.0,115341.76,2,50,390,Other,Payment Type Rule,0.95,17166.94,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-15,Travel Booking,0.0,8809.95,743946.67,2,50,391,Other,ML (Low Confidence),0.21,0.0,8809.95,8809.95,False,,Machine Learning (Isolation Forest)
2025-04-14,Travel Booking,0.0,1173.92,1051256.92,2,50,392,Other,ML (Low Confidence),0.21,0.0,1173.92,1173.92,False,,Machine Learning (Isolation Forest)
2025-02-08,Travel Booking,14866.39,0.0,823595.37,2,50,393,Other,ML (Low Confidence),0.21,14866.39,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-08-05,Cash Deposit,2996.58,0.0,721105.49,2,50,394,Income,Payment Type Rule,0.95,2996.58,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-07,Grocery Purchase,4565.11,0.0,811337.76,2,50,395,Shopping,Payment Type Rule,0.95,4565.11,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-11,Restaurant Bill,14868.39,0.0,944383.37,2,50,396,Other,ML (Low Confidence),0.21,14868.39,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-07,Electricity Bill,0.0,5677.09,940026.49,2,50,397,Other,ML (Low Confidence),0.21,0.0,5677.09,5677.09,False,,Machine Learning (Isolation Forest)
2025-12-04,UPI Transfer,6251.87,0.0,829871.82,2,50,398,Other,Payment Type Rule,0.95,6251.87,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-08-25,Cash Deposit,0.0,7379.81,700825.34,2,50,399,Income,Payment Type Rule,0.95,0.0,7379.81,7379.81,False,,Machine Learning (Isolation Forest)
2025-07-27,Fuel Payment,6344.35,0.0,711396.13,2,50,400,Other,ML (Low Confidence),0.21,6344.35,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-08-01,ATM Withdrawal,0.0,1710.67,730436.52,2,50,401,Other,Payment Type Rule,0.95,0.0,1710.67,1710.67,False,,Machine Learning (Isolation Forest)
2025-10-23,Salary Credit,11643.23,0.0,834833.3,2,50,402,Income,Dictionary Rule,1.0,11643.23,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-03,Cash Deposit,0.0,4170.19,1011045.13,2,50,403,Income,Payment Type Rule,0.95,0.0,4170.19,4170.19,False,,Machine Learning (Isolation Forest)
2025-09-09,Loan EMI,7905.56,0.0,742375.0,2,50,404,Other,ML (Low Confidence),0.21,7905.56,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-17,Duplicate ATM Withdrawal,0.0,113529.83,-1227957.02,2,50,405,Other,Payment Type Rule,0.95,0.0,113529.83,113529.83,False,,Machine Learning (Isolation Forest)
2025-08-26,Duplicate ATM Withdrawal,0.0,125987.71,-972011.76,2,50,406,Other,Payment Type Rule,0.95,0.0,125987.71,125987.71,False,,Machine Learning (Isolation Forest)
2025-10-31,Loan EMI,0.0,6627.93,791572.24,2,50,407,Other,ML (Low Confidence),0.21,0.0,6627.93,6627.93,False,,Machine Learning (Isolation Forest)
2025-12-17,UPI Transfer,0.0,13528.02,795713.02,2,50,408,Other,Payment Type Rule,0.95,0.0,13528.02,13528.02,False,,Machine Learning (Isolation Forest)
2025-09-27,Restaurant Bill,6376.7,0.0,803601.63,2,50,409,Other,ML (Low Confidence),0.21,6376.7,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-07-21,IMPS Payment,0.0,3858.85,623974.5,2,50,410,Other,Payment Type Rule,0.95,0.0,3858.85,3858.85,False,,Machine Learning (Isolation Forest)
2025-06-11,Mobile Recharge,24606.43,0.0,574082.97,2,50,411,Other,Payment Type Rule,0.95,24606.43,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-13,Loan EMI,0.0,148.36,111332.03,2,50,412,Other,ML (Low Confidence),0.21,0.0,148.36,148.36,False,,Machine Learning (Isolation Forest)
2025-08-06,Mobile Recharge,0.0,12769.37,708336.12,2,50,413,Other,Payment Type Rule,0.95,0.0,12769.37,12769.37,False,,Machine Learning (Isolation Forest)
2025-02-06,Cash Deposit,24726.11,0.0,806548.03,2,50,414,Income,Payment Type Rule,0.95,24726.11,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-07-10,Grocery Purchase,12461.62,0.0,608644.84,2,50,415,Shopping,Payment Type Rule,0.95,12461.62,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-06,Loan EMI,12710.2,0.0,870908.8,2,50,416,Other,ML (Low Confidence),0.21,12710.2,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-17,UPI Transfer,0.0,1203.82,732850.68,2,50,417,Other,Payment Type Rule,0.95,0.0,1203.82,1203.82,False,,Machine Learning (Isolation Forest)
2025-04-16,IMPS Payment,0.0,13983.16,336826.76,2,50,418,Other,Payment Type Rule,0.95,0.0,13983.16,13983.16,False,,Machine Learning (Isolation Forest)
2025-02-23,Restaurant Bill,24460.62,0.0,156813.77,2,50,419,Other,ML (Low Confidence),0.21,24460.62,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-25,Loan EMI,0.0,8851.37,728410.59,2,50,420,Other,ML (Low Confidence),0.21,0.0,8851.37,8851.37,False,,Machine Learning (Isolation Forest)
2025-01-02,Loan EMI,5968.66,0.0,57081.42,2,50,421,Other,ML (Low Confidence),0.21,5968.66,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-18,Salary Credit,21258.23,0.0,952584.21,2,50,422,Income,Dictionary Rule,1.0,21258.23,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-06-29,Duplicate ATM Withdrawal,0.0,145822.33,106124.35,2,50,423,Other,Payment Type Rule,0.95,0.0,145822.33,145822.33,False,,Machine Learning (Isolation Forest)
2025-02-19,Fuel Payment,15174.14,0.0,130181.72,2,50,424,Other,ML (Low Confidence),0.21,15174.14,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-24,Fuel Payment,0.0,10714.78,890091.02,2,50,425,Other,ML (Low Confidence),0.21,0.0,10714.78,10714.78,False,,Machine Learning (Isolation Forest)
2025-03-22,Online Shopping,0.0,3284.83,212699.33,2,50,426,Other,ML (Low Confidence),0.21,0.0,3284.83,3284.83,False,,Machine Learning (Isolation Forest)
2025-07-25,Insurance Premium,18978.71,0.0,683990.67,2,50,427,Subscription,ML Model,0.46,18978.71,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-04,Electricity Bill,0.0,5493.75,127919.06,2,50,428,Other,ML (Low Confidence),0.21,0.0,5493.75,5493.75,False,,Machine Learning (Isolation Forest)
2025-09-21,Online Shopping,19504.49,0.0,769376.07,2,50,429,Other,ML (Low Confidence),0.21,19504.49,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-04,Travel Booking,10638.43,0.0,943587.23,2,50,430,Other,ML (Low Confidence),0.21,10638.43,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-02,Loan EMI,14699.56,0.0,815250.68,2,50,431,Other,ML (Low Confidence),0.21,14699.56,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-02,Medical Expense,0.0,1886.31,302703.7,2,50,432,Other,ML (Low Confidence),0.21,0.0,1886.31,1886.31,False,,Machine Learning (Isolation Forest)
2025-12-06,IMPS Payment,11132.3,0.0,826042.47,2,50,433,Other,Payment Type Rule,0.95,11132.3,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-19,Electricity Bill,24171.89,0.0,1095180.45,2,50,434,Other,ML (Low Confidence),0.21,24171.89,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-22,Fuel Payment,2598.51,0.0,132353.15,2,50,435,Other,ML (Low Confidence),0.21,2598.51,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-12-12,IMPS Payment,4664.6,0.0,824382.07,2,50,436,Other,Payment Type Rule,0.95,4664.6,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-22,Grocery Purchase,0.0,13636.72,755739.35,2,50,437,Shopping,Payment Type Rule,0.95,0.0,13636.72,13636.72,False,,Machine Learning (Isolation Forest)
2025-08-30,Restaurant Bill,0.0,7151.58,720026.71,2,50,438,Other,ML (Low Confidence),0.21,0.0,7151.58,7151.58,False,,Machine Learning (Isolation Forest)
2025-01-14,Medical Expense,0.0,8089.8,93272.41,2,50,439,Other,ML (Low Confidence),0.21,0.0,8089.8,8089.8,False,,Machine Learning (Isolation Forest)
2025-11-12,Cash Deposit,0.0,5164.14,875944.92,2,50,440,Income,Payment Type Rule,0.95,0.0,5164.14,5164.14,False,,Machine Learning (Isolation Forest)
2025-03-30,Restaurant Bill,1893.55,0.0,266189.41,2,50,441,Other,ML (Low Confidence),0.21,1893.55,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-23,Restaurant Bill,6252.6,0.0,727240.14,2,50,442,Other,ML (Low Confidence),0.21,6252.6,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-01,Fuel Payment,0.0,10574.51,786404.21,2,50,443,Other,ML (Low Confidence),0.21,0.0,10574.51,10574.51,False,,Machine Learning (Isolation Forest)
2025-06-16,Insurance Premium,19571.3,0.0,639726.78,2,50,444,Subscription,ML Model,0.46,19571.3,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-25,Travel Booking,0.0,13058.53,842042.22,2,50,445,Other,ML (Low Confidence),0.21,0.0,13058.53,13058.53,False,,Machine Learning (Isolation Forest)
2025-06-05,Unexpected Large Credit,713993.83,0.0,1406225.44,2,50,446,Income,Payment Type Rule,0.95,713993.83,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-15,Grocery Purchase,10262.42,0.0,514344.67,2,50,447,Shopping,Payment Type Rule,0.95,10262.42,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-03,IMPS Payment,14030.16,0.0,821582.83,2,50,448,Other,Payment Type Rule,0.95,14030.16,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-19,Duplicate ATM Withdrawal,0.0,61402.66,995500.32,2,50,449,Other,Payment Type Rule,0.95,0.0,61402.66,61402.66,False,,Machine Learning (Isolation Forest)
2025-11-16,Restaurant Bill,0.0,5242.35,832805.61,2,50,450,Other,ML (Low Confidence),0.21,0.0,5242.35,5242.35,False,,Machine Learning (Isolation Forest)
2025-09-01,Fuel Payment,0.0,5341.98,708244.72,2,50,451,Other,ML (Low Confidence),0.21,0.0,5341.98,5341.98,False,,Machine Learning (Isolation Forest)
2025-02-24,Fuel Payment,3645.59,0.0,160459.36,2,50,452,Other,ML (Low Confidence),0.21,3645.59,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-12-30,Loan EMI,0.0,10198.69,776590.18,2,50,453,Other,ML (Low Confidence),0.21,0.0,10198.69,10198.69,False,,Machine Learning (Isolation Forest)
2025-02-20,Salary Credit,3240.76,0.0,133422.48,2,50,454,Income,Dictionary Rule,1.0,3240.76,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-02,Fuel Payment,0.0,7336.36,1015215.32,2,50,455,Other,ML (Low Confidence),0.21,0.0,7336.36,7336.36,False,,Machine Learning (Isolation Forest)
2025-06-24,Loan EMI,0.0,13468.4,611287.63,2,50,456,Other,ML (Low Confidence),0.21,0.0,13468.4,13468.4,False,,Machine Learning (Isolation Forest)
2025-03-22,Grocery Purchase,0.0,531.4,985938.32,2,50,457,Shopping,Payment Type Rule,0.95,0.0,531.4,531.4,False,,Machine Learning (Isolation Forest)
2025-07-09,Loan EMI,0.0,8119.49,596183.22,2,50,458,Other,ML (Low Confidence),0.21,0.0,8119.49,8119.49,False,,Machine Learning (Isolation Forest)
2025-02-16,Duplicate ATM Withdrawal,0.0,109407.98,1919435.16,2,50,459,Other,Payment Type Rule,0.95,0.0,109407.98,109407.98,False,,Machine Learning (Isolation Forest)
2025-07-07,Salary Credit,0.0,7207.0,615629.49,2,50,460,Income,Dictionary Rule,1.0,0.0,7207.0,7207.0,False,,Machine Learning (Isolation Forest)
2025-06-19,Cash Deposit,11683.31,0.0,670762.53,2,50,461,Income,Payment Type Rule,0.95,11683.31,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-28,Restaurant Bill,0.0,6627.69,164323.8,2,50,462,Other,ML (Low Confidence),0.21,0.0,6627.69,6627.69,False,,Machine Learning (Isolation Forest)
2025-02-18,Cash Deposit,13714.79,0.0,115007.58,2,50,463,Income,Payment Type Rule,0.95,13714.79,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-12-11,Mobile Recharge,13513.57,0.0,819717.47,2,50,464,Other,Payment Type Rule,0.95,13513.57,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-08-24,Loan EMI,2597.52,0.0,708205.15,2,50,465,Other,ML (Low Confidence),0.21,2597.52,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-09-10,ATM Withdrawal,7220.63,0.0,749595.63,2,50,466,Other,Payment Type Rule,0.95,7220.63,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-22,Loan EMI,16919.29,0.0,99407.42,2,50,467,Other,ML (Low Confidence),0.21,16919.29,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-10,Mobile Recharge,0.0,2940.09,859440.4,2,50,468,Other,Payment Type Rule,0.95,0.0,2940.09,2940.09,False,,Machine Learning (Isolation Forest)
2025-04-05,Mobile Recharge,0.0,10205.45,1009796.41,2,50,469,Other,Payment Type Rule,0.95,0.0,10205.45,10205.45,False,,Machine Learning (Isolation Forest)
2025-06-10,ATM Withdrawal,4110.17,0.0,549476.54,2,50,470,Other,Payment Type Rule,0.95,4110.17,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-04,Restaurant Bill,10915.9,0.0,802822.4,2,50,471,Other,ML (Low Confidence),0.21,10915.9,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-03-20,Travel Booking,20276.92,0.0,971049.34,2,50,472,Other,ML (Low Confidence),0.21,20276.92,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-07-11,Online Shopping,0.0,7336.07,601308.77,2,50,473,Other,ML (Low Confidence),0.21,0.0,7336.07,7336.07,False,,Machine Learning (Isolation Forest)
2025-01-21,ATM Withdrawal,1611.0,0.0,735926.86,2,50,474,Other,Payment Type Rule,0.95,1611.0,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-10-21,Loan EMI,8580.19,0.0,827584.52,2,50,475,Other,ML (Low Confidence),0.21,8580.19,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-02-18,IMPS Payment,0.0,7747.25,878506.48,2,50,476,Other,Payment Type Rule,0.95,0.0,7747.25,7747.25,False,,Machine Learning (Isolation Forest)
2025-12-10,Electricity Bill,0.0,5685.13,806203.9,2,50,477,Other,ML (Low Confidence),0.21,0.0,5685.13,5685.13,False,,Machine Learning (Isolation Forest)
2025-09-15,Fuel Payment,0.0,14121.85,713412.67,2,50,478,Other,ML (Low Confidence),0.21,0.0,14121.85,14121.85,False,,Machine Learning (Isolation Forest)
2025-11-05,IMPS Payment,11805.47,0.0,858198.6,2,50,479,Other,Payment Type Rule,0.95,11805.47,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-30,Restaurant Bill,0.0,10488.41,509288.18,2,50,480,Other,ML (Low Confidence),0.21,0.0,10488.41,10488.41,False,,Machine Learning (Isolation Forest)
2025-05-11,ATM Withdrawal,9872.27,0.0,506844.79,2,50,481,Other,Payment Type Rule,0.95,9872.27,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-06-01,Medical Expense,0.0,10192.04,504296.22,2,50,482,Other,ML (Low Confidence),0.21,0.0,10192.04,10192.04,False,,Machine Learning (Isolation Forest)
2025-12-26,Loan EMI,22810.12,0.0,814319.88,2,50,483,Other,ML (Low Confidence),0.21,22810.12,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-10,Insurance Premium,2294.89,0.0,325643.18,2,50,484,Subscription,ML Model,0.46,2294.89,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-01-08,Grocery Purchase,0.0,14514.02,775461.65,2,50,485,Shopping,Payment Type Rule,0.95,0.0,14514.02,14514.02,False,,Machine Learning (Isolation Forest)
2025-03-29,Restaurant Bill,14812.35,0.0,264295.86,2,50,486,Other,ML (Low Confidence),0.21,14812.35,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-04-04,IMPS Payment,8956.73,0.0,1020001.86,2,50,487,Other,Payment Type Rule,0.95,8956.73,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-11-27,Electricity Bill,0.0,328.68,840127.84,2,50,488,Other,ML (Low Confidence),0.21,0.0,328.68,328.68,False,,Machine Learning (Isolation Forest)
2025-08-03,Loan EMI,0.0,6010.15,715747.0,2,50,489,Other,ML (Low Confidence),0.21,0.0,6010.15,6010.15,False,,Machine Learning (Isolation Forest)
2025-04-12,Restaurant Bill,3665.05,0.0,1039674.41,2,50,490,Other,ML (Low Confidence),0.21,3665.05,0.0,0.0,False,,Machine Learning (Isolation Forest)
2025-05-02,Insurance Premium,22523.65,0.0,411520.59,2,50,491,Subscription,ML Model,0.46,22523.65,0.0,0.0,False,,Machine Learning (Isolation Forest)
